! FILETYPE CSV
! VERSION 1.0,3
! TIMESTAMP Wednesday, 27 March 2024 13:14:25
! TIMEZONE (GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi
! NAME Keysight Technologies
! MODEL N9918A
! SERIAL MY53102008
! FIRMWARE_VERSION A.08.18
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1527796087
! CORRECTION1 Rdy
! DATA Freq,S22
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
5000000000,-41.9569798915606
5020000000,-21.9873418946266
5040000000,-17.6675389854396
5060000000,-16.6792250384013
5080000000,-16.3788307445995
5100000000,-14.4454301916425
5120000000,-12.6146542621291
5140000000,-12.5526259032106
5160000000,-14.2925402088751
5180000000,-16.3027883891355
5200000000,-16.7959898251691
5220000000,-16.8670204546375
5240000000,-19.3855083054768
5260000000,-26.4552553745922
5280000000,-27.136515010478
5300000000,-22.3377542901113
5320000000,-22.4152802310048
5340000000,-23.0771196280247
5360000000,-19.5745208972516
5380000000,-16.644612551265
5400000000,-15.3059403704853
5420000000,-15.1731033850418
5440000000,-14.4235922387148
5460000000,-13.6008015059642
5480000000,-12.5574776319761
5500000000,-11.9203898544533
5520000000,-11.6604284325076
5540000000,-11.2071801585088
5560000000,-10.5755475958944
5580000000,-10.179506374547
5600000000,-9.964402842339
5620000000,-9.8828896886191
5640000000,-9.50524350001892
5660000000,-8.92046539272613
5680000000,-8.57365620793697
5700000000,-8.67674312174279
5720000000,-8.84783963188883
5740000000,-8.67382369435836
5760000000,-8.10640087649543
5780000000,-7.75824686131103
5800000000,-7.84813146836597
5820000000,-8.27203845318624
5840000000,-8.38789140034696
5860000000,-7.91562434222432
5880000000,-7.39993746631256
5900000000,-7.3647250146188
5920000000,-7.73514060894075
5940000000,-8.17814226282528
5960000000,-8.04212906464793
5980000000,-7.57537283090399
6000000000,-7.33250240255256
6020000000,-7.61872798935973
6040000000,-8.09848861224978
6060000000,-8.27364474057614
6080000000,-8.01229736855211
6100000000,-7.73995557451627
6120000000,-7.77750186847982
6140000000,-8.04427768697617
6160000000,-8.24737545868654
6180000000,-8.24751955529858
6200000000,-8.33620129471453
6220000000,-8.6741669555883
6240000000,-9.0432588841854
6260000000,-9.26595095674259
6280000000,-9.40334397471739
6300000000,-9.7143551788852
6320000000,-10.5349314799671
6340000000,-11.4766483666878
6360000000,-11.814915304038
6380000000,-11.6434707456956
6400000000,-11.4489449340122
6420000000,-11.6177153897293
6440000000,-12.137024819088
6460000000,-12.1948658569542
6480000000,-11.2500833717546
6500000000,-10.2786590338441
6520000000,-10.0124094835344
6540000000,-10.5952037651197
6560000000,-11.3872290372514
6580000000,-11.2972156272972
6600000000,-10.4796935869045
6620000000,-10.1070428360759
6640000000,-10.3952661527095
6660000000,-11.3707203983892
6680000000,-12.0755180328492
6700000000,-11.5446036569036
6720000000,-10.6497304979024
6740000000,-10.3317711038897
6760000000,-10.7267440586644
6780000000,-11.2945748444478
6800000000,-11.3821491132979
6820000000,-10.9657338506575
6840000000,-10.8338677805538
6860000000,-11.1886703596678
6880000000,-11.8441855254633
6900000000,-12.3110130081011
6920000000,-12.5095868682675
6940000000,-12.8525852354187
6960000000,-13.4418595636544
6980000000,-13.9862335130349
7000000000,-13.9064904378491
7020000000,-13.892679963296
7040000000,-14.0003822950359
7060000000,-14.8848272826523
7080000000,-16.0691798267105
7100000000,-16.2576480493383
7120000000,-15.5111274195926
7140000000,-15.234998889486
7160000000,-15.8710887257461
7180000000,-17.2923923517826
7200000000,-17.9330438822655
7220000000,-16.5261014761758
7240000000,-14.8181283128852
7260000000,-14.1551289767321
7280000000,-14.7873412949464
7300000000,-16.1381906147454
7320000000,-16.0070337122233
7340000000,-14.0504337858509
7360000000,-12.593747645512
7380000000,-12.2983719099257
7400000000,-13.2520169789174
7420000000,-14.2661813455435
7440000000,-13.8949003648933
7460000000,-12.6593235502619
7480000000,-12.0078639764417
7500000000,-12.2986787467555
7520000000,-13.1285439046857
7540000000,-13.5222834645438
7560000000,-13.0334151686299
7580000000,-12.4553568278727
7600000000,-12.3718108495592
7620000000,-12.736680755378
7640000000,-13.1155730015454
7660000000,-13.0352814757572
7680000000,-12.7077658422852
7700000000,-12.6838039557206
7720000000,-12.8101428471645
7740000000,-12.786227400672
7760000000,-12.5804630377269
7780000000,-12.4624703924406
7800000000,-12.7402647845987
7820000000,-13.1477168736746
7840000000,-12.9722902995212
7860000000,-12.2270538247068
7880000000,-11.6390983593289
7900000000,-11.6236061353019
7920000000,-12.0563334408299
7940000000,-12.1346083691179
7960000000,-11.339180759574
7980000000,-10.3685509782256
8000000000,-10.0073946237096
8020000000,-10.3541366083558
8040000000,-10.8921982325421
8060000000,-10.5563811944827
8080000000,-9.75291966761502
8100000000,-9.34285638323892
8120000000,-9.71349304714136
8140000000,-10.5900602625093
8160000000,-11.0135030928892
8180000000,-10.5853199013665
8200000000,-10.0639090047154
8220000000,-10.3590690966481
8240000000,-11.2531260744211
8260000000,-12.0507553580247
8280000000,-11.9930882013476
8300000000,-11.5880985597471
8320000000,-11.7197231076541
8340000000,-12.5502031216126
8360000000,-13.5647590259988
8380000000,-14.0469855629656
8400000000,-14.0608927355752
8420000000,-14.2906537842903
8440000000,-15.0980302452028
8460000000,-15.9065385431181
8480000000,-16.3797657427808
8500000000,-16.9273483488786
8520000000,-18.0247719701209
8540000000,-19.7926830507653
8560000000,-21.0794325299443
8580000000,-21.2350950024831
8600000000,-21.935629597791
8620000000,-24.8710472884399
8640000000,-31.1372752363668
8660000000,-35.9184502920981
8680000000,-31.3325366065377
8700000000,-33.7833654381523
8720000000,-34.5085983967484
8740000000,-25.3675609658821
8760000000,-21.8048167788024
8780000000,-21.0191879878083
8800000000,-22.1370988650906
8820000000,-22.6432930396705
8840000000,-19.9625025360884
8860000000,-17.3286062569626
8880000000,-16.3797362205782
8900000000,-16.7923770818665
8920000000,-17.0029024624474
8940000000,-15.4934080999924
8960000000,-13.8915488567223
8980000000,-13.2323461364009
9000000000,-13.6442996657327
END
! CORRECTION2 Rdy
! DATA Freq,S22
! FREQ UNIT Hz
! DATA UNIT Real
BEGIN
5000000000,-0.00793202179828246
5020000000,-0.0184994243250151
5040000000,0.0895331408229407
5060000000,0.139011834724133
5080000000,-0.0252852165181507
5100000000,-0.189476601760178
5120000000,-0.0772307255527386
5140000000,0.162298038472113
5160000000,0.180557328012705
5180000000,-0.0309475718929447
5200000000,-0.144459918940929
5220000000,-0.0521061917824533
5240000000,0.0668432687324127
5260000000,0.04379862409332
5280000000,-0.0425499279156525
5300000000,-0.0386071266143836
5320000000,0.0451147652161388
5340000000,0.0588982326677763
5360000000,-0.0504217272581871
5380000000,-0.147112196340903
5400000000,-0.0839147326743311
5420000000,0.0918383534574011
5440000000,0.188330590674801
5460000000,0.0520215347890032
5480000000,-0.174767599803625
5500000000,-0.24094405554208
5520000000,-0.0460459658402529
5540000000,0.217590844140289
5560000000,0.270401767958561
